datetime,cpu,mem
Wed Jul 31 19:57:08 GMT 2019,7.1,153079
Wed Jul 31 19:57:08 GMT 2019,7.1,152890
Wed Jul 31 19:57:09 GMT 2019,7.1,169078
Wed Jul 31 19:57:09 GMT 2019,7.1,169078
Wed Jul 31 19:57:09 GMT 2019,7.1,169078
Wed Jul 31 19:57:10 GMT 2019,7.1,169078
Wed Jul 31 19:57:10 GMT 2019,7.1,169078
Wed Jul 31 19:57:10 GMT 2019,7.1,169090
Wed Jul 31 19:57:11 GMT 2019,7.1,169254
Wed Jul 31 19:57:11 GMT 2019,7.1,169238
Wed Jul 31 19:57:11 GMT 2019,7.1,169430
Wed Jul 31 19:57:11 GMT 2019,7.1,169534
Wed Jul 31 19:57:12 GMT 2019,7.1,169622
Wed Jul 31 19:57:12 GMT 2019,7.1,169678
Wed Jul 31 19:57:12 GMT 2019,7.1,169762
Wed Jul 31 19:57:13 GMT 2019,7.1,169802
Wed Jul 31 19:57:13 GMT 2019,7.1,169894
Wed Jul 31 19:57:13 GMT 2019,7.1,169946
Wed Jul 31 19:57:14 GMT 2019,7.1,170030
Wed Jul 31 19:57:14 GMT 2019,7.1,170070
Wed Jul 31 19:57:14 GMT 2019,7.1,170126
Wed Jul 31 19:57:14 GMT 2019,7.1,170410
Wed Jul 31 19:57:15 GMT 2019,7.1,170430
Wed Jul 31 19:57:15 GMT 2019,7.1,170494
Wed Jul 31 19:57:15 GMT 2019,7.1,170502
Wed Jul 31 19:57:16 GMT 2019,7.1,170670
Wed Jul 31 19:57:16 GMT 2019,7.1,170678
Wed Jul 31 19:57:16 GMT 2019,7.1,170654
Wed Jul 31 19:57:16 GMT 2019,7.1,170670
Wed Jul 31 19:57:17 GMT 2019,7.1,170674
Wed Jul 31 19:57:17 GMT 2019,7.1,170678
Wed Jul 31 19:57:17 GMT 2019,7.1,170686
Wed Jul 31 19:57:18 GMT 2019,7.1,156255
Wed Jul 31 19:57:18 GMT 2019,7.1,157313
Wed Jul 31 19:57:18 GMT 2019,7.1,175260
Wed Jul 31 19:57:18 GMT 2019,7.1,175304
